timestamp,cmd_pos,cmd_vel,cmd_tau,act_pos,act_vel,act_current,temperature
1782293770.4568663,0.0,5000,0.0,-491.9125456273016,710,0.41904761904761934,173
1782293770.483975,0.0,5000,0.0,-487.2127092648559,725,0.4424908424908427,172
1782293770.5107648,0.0,5000,0.0,-483.5231181018143,405,0.13772893772893724,173
1782293770.5375874,0.0,5000,0.0,-478.7573961828856,740,0.4131868131868135,173
1782293770.5645456,0.0,5000,0.0,-475.35330909793646,428,0.05567765567765548,172
1782293770.5914865,0.0,5000,0.0,-472.05903127379224,703,0.4717948717948719,173
1782293770.6187255,0.0,5000,0.0,-468.94044826693573,628,0.7003663003662997,173
1782293770.652094,0.0,5000,0.0,-465.44851377334277,450,0.5831501831501829,172
1782293770.6788158,0.0,5000,0.0,-462.0005029840717,532,0.7120879120879113,171
1782293770.7054431,0.0,5000,0.0,-458.57445404696176,413,0.02637362637362628,172
1782293770.7324498,0.0,5000,0.0,-455.1703669620127,695,0.4014652014652018,172
1782293770.759242,0.0,5000,0.0,-451.9858983986732,643,0.7413919413919405,172
1782293770.7859159,0.0,5000,0.0,-448.73554427885085,413,0.17875457875457812,173
1782293770.8129387,0.0,5000,0.0,-443.86001309911734,599,0.688644688644688,173
1782293770.8397589,0.0,5000,0.0,-440.4339641620074,420,0.02637362637362628,173
1782293770.8729799,0.0,5000,0.0,-437.0518389292192,725,0.4014652014652018,172
1782293770.9016712,0.0,5000,0.0,-434.0211033310065,636,0.7413919413919405,174
1782293770.9291596,0.0,5000,0.0,-430.8366347676671,428,0.20805860805860732,173
1782293770.9564118,0.0,5000,0.0,-427.3666621262351,547,0.7765567765567774,173
1782293770.9838283,0.0,5000,0.0,-423.984536893447,420,0.03223443223443212,172
